method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,fastheat_overhead_flops,fastheat_state_bytes,slowheat_state_bytes,method_state_bytes,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
slowheat,0.17629999999999998,0.8717499999999999,-0.8717499999999999,-0.247875,0.5763,0.37175,0.4,60.25004391602124,201600,201600,184806788477390,16757731790,0,0,33324,33324,0,0,0,0,0.0
dualheat,0.1466,0.71625,-0.71625,-0.248375,0.5466,0.21625,0.39999999999999997,67.21333552198485,201600,201600,184905104765390,115074019790,98316288000,11008,33324,44332,0,0,0,0,0.0
