method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.72192,0.30200000000000005,-0.30200000000000005,-0.002449999999999994,0.72192,0.30200000000000005,0.0,7.773886586976005,505600,505600,1623097344000,0,0,0
slowheat,0.8798,0.09910000000000002,-0.09910000000000002,0.003600000000000006,0.8798,0.09910000000000002,0.0,18.984349965001456,505600,505600,1626787285780,3689941780,0,0
slowheat_beta_10,0.84952,0.13865000000000002,-0.13865000000000002,-0.0010499999999999989,0.84952,0.13865000000000002,0.0,19.079455572005827,505600,505600,1626787285780,3689941780,0,0
slowheat_beta_30,0.8798,0.09910000000000002,-0.09910000000000002,0.003600000000000006,0.8798,0.09910000000000002,0.0,19.050462727987906,505600,505600,1626787285780,3689941780,0,0
slowheat_beta_100,0.8972000000000001,0.07429999999999998,-0.07429999999999998,0.007250000000000003,0.8972000000000001,0.07429999999999998,0.0,19.06201709798188,505600,505600,1626787285780,3689941780,0,0
slowheat_adaptive,0.87652,0.10320000000000001,-0.10320000000000001,0.005200000000000003,0.87652,0.10320000000000001,0.0,19.108529489982175,505600,505600,1626787285780,3689941780,0,0
slowheat_native_state,0.90776,0.0638,-0.0638,0.0007499999999999972,0.90776,0.0638,0.0,17.306515322008636,505600,505600,1626787285780,3689941780,0,0
slowheat_unidirectional,0.81304,0.18385,-0.18385,0.003799999999999998,0.81304,0.18385,0.0,18.73392398201395,505600,505600,1626787285780,3689941780,0,0
slowheat_unbudgeted,0.88956,0.08504999999999999,-0.08504999999999999,0.004500000000000004,0.88956,0.08504999999999999,0.0,19.090510341979098,505600,505600,1626787285780,3689941780,0,0
slowheat_none,0.72052,0.30385,-0.30385,0.0010500000000000023,0.72052,0.30385,0.0,19.12797604998923,505600,505600,1626787252300,3689908300,0,0
hard_freeze,0.9106799999999999,0.05140000000000003,-0.05140000000000003,0.00655,0.9106799999999999,0.05140000000000003,0.0,18.57842353300657,505600,505600,1626787285780,3689941780,0,0
replay,0.93348,0.03639999999999999,-0.03639999999999999,-0.001899999999999999,0.93348,0.03639999999999999,0.0,11.569065403979039,707840,707840,2272336281600,0,628800,0
distillation,0.77976,0.10505,-0.09225,-0.003849999999999996,0.77976,0.10505,0.0,10.821442644984927,505600,910080,2055923302400,0,0,0
slowheat_replay,0.94328,0.018900000000000028,-0.018900000000000028,0.007300000000000004,0.94328,0.018900000000000028,0.0,23.84759731500526,707840,707840,2276655594260,4319312660,628800,0
