method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.9201600000000001,0.05334999999999998,-0.05334999999999998,-0.02275,0.9201600000000001,0.05334999999999998,0.0,13.53181585999846,707840,757840,2330729881600,4889600000,3144000,0,32000,50000,0.5368412239913596
slowheat_replay_hidden_beta_30_budget_0.25,0.9279599999999999,0.03735000000000002,-0.03735000000000002,-0.022000000000000002,0.9279599999999999,0.03735000000000002,0.0,22.056563074002042,707840,757840,2335010728960,9170447360,3144000,0,32000,50000,0.5382346940023126
