method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
vanilla,0.1958,0.99075,-0.99075,-0.048749999999999995,0.772,0.27049999999999996,0.5762,1.4496633169983397,102400,102400,144231628800,0,0,0,0,0,0.0
slowheat_hidden_beta_30_budget_0.25,0.19619999999999999,0.9882500000000001,-0.9882500000000001,-0.048749999999999995,0.7142,0.34075,0.518,3.366380781000771,102400,102400,144576014720,344385920,0,0,0,0,0.0
