method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
vanilla,0.1738,0.83125,-0.83125,-0.1745,0.626,0.266,0.4522,195.58074036100152,403200,403200,8890889011200,0,0,0,0,0,0.0
slowheat_hidden_beta_30_budget_0.25,0.173,0.8286250000000001,-0.8286250000000001,-0.17475,0.6441000000000001,0.23975000000000002,0.47110000000000013,348.325851737005,403200,403200,8904931735040,14042723840,0,0,0,0,0.0
