method,final_average_accuracy_mean,final_average_accuracy_std,final_average_accuracy_ci95,average_forgetting_mean,average_forgetting_std,average_forgetting_ci95,backward_transfer_mean,backward_transfer_std,backward_transfer_ci95,forward_transfer_mean,forward_transfer_std,forward_transfer_ci95,task_aware_final_accuracy_mean,task_aware_final_accuracy_std,task_aware_final_accuracy_ci95,task_aware_forgetting_mean,task_aware_forgetting_std,task_aware_forgetting_ci95,classifier_gap_mean,classifier_gap_std,classifier_gap_ci95,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_ci95,learner_examples_processed_mean,learner_examples_processed_std,learner_examples_processed_ci95,total_model_examples_processed_mean,total_model_examples_processed_std,total_model_examples_processed_ci95,estimated_total_flops_mean,estimated_total_flops_std,estimated_total_flops_ci95,estimated_overhead_flops_mean,estimated_overhead_flops_std,estimated_overhead_flops_ci95,replay_memory_bytes_mean,replay_memory_bytes_std,replay_memory_bytes_ci95,stored_logits_bytes_mean,stored_logits_bytes_std,stored_logits_bytes_ci95,replay_metadata_bytes_mean,replay_metadata_bytes_std,replay_metadata_bytes_ci95,selector_forward_examples_mean,selector_forward_examples_std,selector_forward_examples_ci95,selection_seconds_mean,selection_seconds_std,selection_seconds_ci95
vanilla,0.717712,0.03498210742651164,0.02168213481681175,0.30627999999999994,0.04456894908142015,0.02762412083540196,-0.30627999999999994,0.04456894908142015,0.02762412083540196,0.01924,0.016692676371524266,0.010346228005305982,0.717712,0.03498210742651164,0.02168213481681175,0.30627999999999994,0.04456894908142015,0.02762412083540196,0.0,0.0,0.0,44.060114589800286,0.13224666738138804,0.0819673336508088,505600.0,0.0,0.0,505600.0,0.0,0.0,1623097344000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slowheat_hidden_beta_30_budget_0.25,0.808452,0.0301853712914054,0.01870908695854505,0.18768,0.038165743802525326,0.02365537308604538,-0.18768,0.038165743802525326,0.02365537308604538,0.01293,0.013497864028554048,0.008366062799987417,0.808452,0.0301853712914054,0.01870908695854505,0.18768,0.038165743802525326,0.02365537308604538,0.0,0.0,0.0,71.80628393870066,0.5982712273515384,0.37081234844715627,505600.0,0.0,0.0,505600.0,0.0,0.0,1626756910080.0,0.0,0.0,3659566080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
