method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.4176,0.51625,-0.51625,-0.08925,0.8423999999999999,0.017125,0.4247999999999999,11.795432348000759,282240,322240,9942320414720,614400000,2459200,0,6400,40000,0.5082804240009864
slowheat_replay_hidden_beta_30_budget_0.25,0.4024,0.49475,-0.49475,-0.08562499999999999,0.8172,0.02637500000000001,0.41480000000000006,15.814087231003214,282240,322240,9942459340000,753325280,2459200,0,6400,40000,0.4955364119959995
