method,final_average_accuracy_mean,final_average_accuracy_std,final_average_accuracy_ci95,average_forgetting_mean,average_forgetting_std,average_forgetting_ci95,backward_transfer_mean,backward_transfer_std,backward_transfer_ci95,forward_transfer_mean,forward_transfer_std,forward_transfer_ci95,task_aware_final_accuracy_mean,task_aware_final_accuracy_std,task_aware_final_accuracy_ci95,task_aware_forgetting_mean,task_aware_forgetting_std,task_aware_forgetting_ci95,classifier_gap_mean,classifier_gap_std,classifier_gap_ci95,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_ci95,learner_examples_processed_mean,learner_examples_processed_std,learner_examples_processed_ci95,total_model_examples_processed_mean,total_model_examples_processed_std,total_model_examples_processed_ci95,estimated_total_flops_mean,estimated_total_flops_std,estimated_total_flops_ci95,estimated_overhead_flops_mean,estimated_overhead_flops_std,estimated_overhead_flops_ci95,fastheat_overhead_flops_mean,fastheat_overhead_flops_std,fastheat_overhead_flops_ci95,fastheat_state_bytes_mean,fastheat_state_bytes_std,fastheat_state_bytes_ci95,slowheat_state_bytes_mean,slowheat_state_bytes_std,slowheat_state_bytes_ci95,method_state_bytes_mean,method_state_bytes_std,method_state_bytes_ci95,replay_memory_bytes_mean,replay_memory_bytes_std,replay_memory_bytes_ci95,stored_logits_bytes_mean,stored_logits_bytes_std,stored_logits_bytes_ci95,replay_metadata_bytes_mean,replay_metadata_bytes_std,replay_metadata_bytes_ci95,selector_forward_examples_mean,selector_forward_examples_std,selector_forward_examples_ci95,selection_seconds_mean,selection_seconds_std,selection_seconds_ci95
slowheat,0.17836666666666667,0.0018717193521821925,0.0021180498367864486,0.8760833333333334,0.0025749190925801247,0.002913795253235578,-0.8760833333333334,0.0025749190925801247,0.002913795253235578,-0.16520833333333332,0.07094235482653034,0.08027883180584476,0.5776333333333333,0.008250050504895893,0.009335811004466116,0.377,0.01036595991695896,0.011730187906991648,0.39926666666666666,0.006530951946947173,0.007390467854683543,59.626248916009594,0.6056601585597542,0.6853689889405348,201600.0,0.0,0.0,201600.0,0.0,0.0,184806788477390.0,0.0,0.0,16757731790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33324.0,0.0,0.0,33324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dualheat,0.1704,0.009614052215377238,0.010879324243720288,0.86075,0.007549834435270757,0.008543441929339729,-0.86075,0.007549834435270757,0.008543441929339729,-0.1658333333333333,0.07256638483714985,0.08211659476689903,0.5661666666666666,0.014655146991188172,0.01658385999833701,0.36604166666666665,0.012525182966062164,0.014173578803926399,0.3957666666666666,0.007332348418708193,0.008297333333333273,65.8847878833185,1.6328835252674827,1.847781656022233,201600.0,0.0,0.0,201600.0,0.0,0.0,184905104765390.0,0.0,0.0,115074019790.0,0.0,0.0,98316288000.0,0.0,0.0,11008.0,0.0,0.0,33324.0,0.0,0.0,44332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
