method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.4624,0.657,-0.657,-0.04625,0.9218,0.08675,0.4594,3.255000221004593,143360,153360,206619320320,0,628800,0,6400,10000,0.02414414900704287
slowheat_replay_hidden_beta_30_budget_0.25,0.4136,0.71175,-0.71175,-0.03975,0.889,0.1255,0.4754,4.8964608870010125,143360,153360,207026620800,407300480,628800,0,6400,10000,0.024779038009000942
