method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.0646,0.5043333333333334,-0.5043333333333334,-0.030555555555555558,0.3041,0.2575555555555556,0.2395,22.686687356006587,593920,633920,13558324920320,0,24592000,0,64000,40000,0.26075629301340086
slowheat_replay_hidden_beta_30_budget_0.25,0.0734,0.5124444444444444,-0.5124444444444444,-0.030444444444444448,0.3177,0.25611111111111107,0.24429999999999996,31.933981103997212,593920,633920,13573723079680,15398159360,24592000,0,64000,40000,0.2616860509951948
