method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.053000000000000005,0.5334444444444445,-0.5334444444444445,-0.025666666666666664,0.1563,0.4186666666666667,0.10329999999999999,43.363827254011994,409600,409600,9145260441600,0,0,0
slowheat,0.0526,0.5336666666666665,-0.5336666666666665,-0.026,0.1529,0.4222222222222223,0.1003,94.64425546102575,409600,409600,9159854145880,14593704280,0,0
slowheat_replay,0.1015,0.47866666666666663,-0.47866666666666663,-0.026,0.42400000000000004,0.13577777777777778,0.3225,109.83390343599604,593920,593920,13276427534680,15799894360,24592000,0
slowheat_distillation,0.0543,0.5388888888888889,-0.5388888888888889,-0.026,0.20540000000000003,0.3711111111111111,0.1511,102.16379896900617,409600,778240,11903432278360,14593704280,0,0
derpp,0.12010000000000001,0.44222222222222224,-0.44222222222222224,-0.025444444444444443,0.3955,0.1627777777777778,0.2754,58.42764371598605,593920,593920,13260627640320,0,24592000,800000
slowheat_derpp_hidden_beta_30_budget_0.25,0.11240000000000001,0.441,-0.441,-0.025777777777777774,0.41690000000000005,0.12866666666666668,0.30450000000000005,107.11122892200365,593920,593920,13276025799680,15398159360,24592000,800000
er_ace,0.13730000000000003,0.1605555555555556,0.03044444444444444,-0.020777777777777777,0.44109999999999994,0.12500000000000003,0.3037999999999999,58.71835999900941,593920,593920,13260627640320,0,24592000,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.1561,0.1511111111111111,0.07333333333333335,-0.021,0.47479999999999994,0.08288888888888889,0.3187,106.3713374179788,593920,593920,13276025799680,15398159360,24592000,0
agem,0.0548,0.5281111111111111,-0.5281111111111111,-0.025666666666666664,0.2767,0.2815555555555556,0.2219,67.29039810100221,593920,593920,13260627640320,0,24592000,0
ewc,0.055900000000000005,0.5251111111111111,-0.5251111111111111,-0.025666666666666664,0.1681,0.40044444444444444,0.1122,67.83700592300738,409600,409600,9188184925160,42924483560,0,0
si,0.0538,0.5301111111111111,-0.5301111111111111,-0.025777777777777774,0.1844,0.385,0.1306,83.06417609498021,409600,409600,9224035989920,78775548320,0,0
lwf_calibrated,0.05550000000000001,0.533888888888889,-0.533888888888889,-0.025777777777777774,0.42040000000000005,0.12933333333333336,0.36490000000000006,52.48930458899122,409600,778240,11888838574080,0,0,0
replay_balanced,0.0972,0.4765555555555556,-0.4765555555555556,-0.025666666666666664,0.4122,0.1454444444444444,0.315,58.605513693008106,593920,593920,13260627640320,0,24592000,0
replay_more_epochs,0.0974,0.4612222222222222,-0.4612222222222222,-0.024777777777777774,0.38480000000000003,0.16200000000000003,0.28740000000000004,114.28821122899535,1187840,1187840,26521255280640,0,24592000,0
slowheat_replay_hidden_beta_30_budget_0.25,0.0961,0.4794444444444445,-0.4794444444444445,-0.026,0.4375,0.11466666666666667,0.3414,107.78516950001358,593920,593920,13276025799680,15398159360,24592000,0
slowheat_hidden_beta_30_budget_0.25,0.055400000000000005,0.531,-0.531,-0.026,0.18760000000000002,0.38411111111111107,0.1322,92.20003251798335,409600,409600,9159526138880,14265697280,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.09430000000000001,0.4774444444444444,-0.4774444444444444,-0.026,0.41240000000000004,0.13922222222222225,0.31810000000000005,107.31584044999909,593920,593920,13276025799680,15398159360,24592000,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.10049999999999999,0.484,-0.484,-0.026,0.4205,0.14222222222222225,0.32,117.83925008398364,593920,593920,13276427534680,15799894360,24592000,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.12010000000000001,0.4137777777777778,-0.4137777777777778,-0.026,0.4375,0.11466666666666667,0.3174,173.20736405998468,593920,593920,13276025799680,15398159360,24592000,0
