method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.899,0.08030000000000001,-0.08030000000000001,0.00835,0.899,0.08030000000000001,0.0,12.987179894000292,707840,757840,2325840281600,0,3144000,0,32000,50000,0.10660094099876005
slowheat_replay_hidden_beta_30_budget_0.25,0.90136,0.07175000000000004,-0.07175000000000004,0.0063500000000000015,0.90136,0.07175000000000004,0.0,21.660785371997918,707840,757840,2330121128960,4280847360,3144000,0,32000,50000,0.10730158599471906
