method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.70384,0.32155,-0.32155,0.0020999999999999977,0.70384,0.32155,0.0,8.079972823994467,505600,505600,1623097344000,0,0,0
slowheat,0.8742000000000001,0.10579999999999998,-0.10579999999999998,0.004900000000000002,0.8742000000000001,0.10579999999999998,0.0,19.42894939900725,505600,505600,1626787285780,3689941780,0,0
slowheat_beta_10,0.8478399999999999,0.13955000000000004,-0.13955000000000004,0.0046,0.8478399999999999,0.13955000000000004,0.0,19.46938947401941,505600,505600,1626787285780,3689941780,0,0
slowheat_beta_30,0.8742000000000001,0.10579999999999998,-0.10579999999999998,0.004900000000000002,0.8742000000000001,0.10579999999999998,0.0,19.506930917996215,505600,505600,1626787285780,3689941780,0,0
slowheat_beta_100,0.8924800000000002,0.07755000000000001,-0.07755000000000001,0.0019499999999999951,0.8924800000000002,0.07755000000000001,0.0,19.4968427720014,505600,505600,1626787285780,3689941780,0,0
slowheat_adaptive,0.8782400000000001,0.09940000000000002,-0.09940000000000002,0.0056999999999999985,0.8782400000000001,0.09940000000000002,0.0,19.509949854022125,505600,505600,1626787285780,3689941780,0,0
slowheat_native_state,0.9107200000000001,0.05904999999999999,-0.05904999999999999,-0.0001000000000000046,0.9107200000000001,0.05904999999999999,0.0,17.77164535599877,505600,505600,1626787285780,3689941780,0,0
slowheat_unidirectional,0.8062000000000001,0.1904,-0.1904,0.0021499999999999957,0.8062000000000001,0.1904,0.0,18.894491587008815,505600,505600,1626787285780,3689941780,0,0
slowheat_unbudgeted,0.8685599999999999,0.10844999999999999,-0.10844999999999999,0.0037499999999999947,0.8685599999999999,0.10844999999999999,0.0,19.455796658003237,505600,505600,1626787285780,3689941780,0,0
slowheat_none,0.69852,0.32915000000000005,-0.32915000000000005,0.006899999999999998,0.69852,0.32915000000000005,0.0,19.444378173997393,505600,505600,1626787252300,3689908300,0,0
hard_freeze,0.8774000000000001,0.08975000000000002,-0.08975000000000002,-1.734723475976807e-18,0.8774000000000001,0.08975000000000002,0.0,18.802704047004227,505600,505600,1626787285780,3689941780,0,0
replay,0.92784,0.04165000000000002,-0.04165000000000002,0.0101,0.92784,0.04165000000000002,0.0,12.473229308990994,707840,707840,2272336281600,0,628800,0
distillation,0.73768,0.18834999999999996,-0.18834999999999996,0.0008999999999999963,0.73768,0.18834999999999996,0.0,11.154048536991468,505600,910080,2055923302400,0,0,0
slowheat_replay,0.93832,0.02279999999999996,-0.02279999999999996,0.0028999999999999946,0.93832,0.02279999999999996,0.0,24.02834023401374,707840,707840,2276655594260,4319312660,628800,0
slowheat_distillation,0.67616,0.13439999999999996,-0.13439999999999996,0.002649999999999998,0.67616,0.13439999999999996,0.0,21.93364134102012,505600,910080,2059613244180,3689941780,0,0
derpp,0.95244,0.01065000000000002,-0.01065000000000002,0.0027499999999999972,0.95244,0.01065000000000002,0.0,13.220386931003304,707840,707840,2272336281600,0,628800,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.9527199999999999,0.004500000000000004,-0.004500000000000004,0.0009999999999999957,0.9527199999999999,0.004500000000000004,0.0,21.16152185900137,707840,707840,2276617128960,4280847360,628800,8000
er_ace,0.9274799999999999,0.04150000000000004,-0.04150000000000004,-0.0011000000000000038,0.9274799999999999,0.04150000000000004,0.0,11.60221206798451,707840,707840,2272336281600,0,628800,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.93628,0.02545,-0.02545,0.008649999999999993,0.93628,0.02545,0.0,20.765244017005898,707840,707840,2276617128960,4280847360,628800,0
agem,0.92172,0.0489,-0.0489,0.0030499999999999954,0.92172,0.0489,0.0,13.149716462008655,707840,707840,2272336281600,0,628800,0
ewc,0.77932,0.22635,-0.22635,0.0058499999999999976,0.77932,0.22635,0.0,14.054840321012307,505600,505600,1629872762610,6775418610,0,0
si,0.9287599999999999,0.03255000000000002,-0.03255000000000002,0.0002999999999999947,0.9287599999999999,0.03255000000000002,0.0,15.547687918005977,505600,505600,1636230243180,13132899180,0,0
lwf_calibrated,0.23828,0.032699999999999986,-0.032699999999999986,0.002499999999999997,0.23828,0.032699999999999986,0.0,11.443538530991646,505600,910080,2055923302400,0,0,0
replay_balanced,0.9274799999999999,0.04150000000000004,-0.04150000000000004,-0.0011000000000000038,0.9274799999999999,0.04150000000000004,0.0,12.217479826998897,707840,707840,2272336281600,0,628800,0
replay_more_epochs,0.9234399999999999,0.04765,-0.04765,0.01675,0.9234399999999999,0.04765,0.0,25.104939473007107,1415680,1415680,4544672563200,0,628800,0
replay_early_stopping,0.9270399999999999,0.03795000000000001,-0.03795000000000001,-0.0012500000000000046,0.9270399999999999,0.03795000000000001,0.0,12.533008400001563,697728,697728,2239874334720,0,628800,0
replay_global_lr_reduction,0.89548,0.02815000000000001,-0.02815000000000001,0.006849999999999993,0.89548,0.02815000000000001,0.0,12.530566461995477,707840,707840,2272336281600,0,628800,0
slowheat_replay_hidden_beta_30_budget_0.25,0.93604,0.02654999999999999,-0.02654999999999999,0.00684999999999999,0.93604,0.02654999999999999,0.0,20.61536720598815,707840,707840,2276617128960,4280847360,628800,0
slowheat_hidden_beta_30_budget_0.25,0.8088799999999999,0.18695,-0.18695,0.001199999999999991,0.8088799999999999,0.18695,0.0,16.55734381300863,505600,505600,1626756910080,3659566080,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.93764,0.024400000000000005,-0.024400000000000005,0.006899999999999995,0.93764,0.024400000000000005,0.0,20.19441395998001,707840,707840,2276617128960,4280847360,628800,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.9376399999999998,0.024050000000000016,-0.024050000000000016,9.999999999999419e-05,0.9376399999999998,0.024050000000000016,0.0,23.893094939994626,707840,707840,2276655594260,4319312660,628800,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.93604,0.02654999999999999,-0.02654999999999999,0.00684999999999999,0.93604,0.02654999999999999,0.0,20.429401842993684,707840,707840,2276617128960,4280847360,628800,0
