method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,fastheat_overhead_flops,fastheat_state_bytes,slowheat_state_bytes,method_state_bytes,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
slowheat,0.1776,0.874125,-0.874125,-0.24712499999999998,0.5776,0.37412500000000004,0.4,59.89246158502647,201600,201600,184806788477390,16757731790,0,0,33324,33324,0,0,0,0,0.0
dualheat,0.1815,0.86775,-0.86775,-0.24962499999999999,0.5814999999999999,0.36775,0.3999999999999999,67.03268848298467,201600,201600,184905104765390,115074019790,98316288000,11008,33324,44332,0,0,0,0,0.0
