method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
vanilla,0.17099999999999999,0.835125,-0.835125,-0.13575,0.6077,0.28925,0.43670000000000003,194.47553452199645,403200,403200,8890889011200,0,0,0,0,0,0.0
slowheat_hidden_beta_30_budget_0.25,0.1719,0.832875,-0.832875,-0.1295,0.5781000000000001,0.325125,0.40620000000000006,344.5828090049981,403200,403200,8904931735040,14042723840,0,0,0,0,0.0
