method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,fastheat_overhead_flops,fastheat_state_bytes,slowheat_state_bytes,method_state_bytes,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
slowheat,0.1789,0.8748750000000001,-0.8748750000000001,-0.24762499999999998,0.5704,0.38549999999999995,0.3915,60.12718699499965,201600,201600,184806788477390,16757731790,0,0,33324,33324,0,0,0,0,0.0
dualheat,0.1809,0.8505,-0.8505,-0.24812499999999998,0.5943,0.33375,0.41340000000000005,67.11839276499813,201600,201600,184905104765390,115074019790,98316288000,11008,33324,44332,0,0,0,0,0.0
