method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.92132,0.04744999999999999,-0.04744999999999999,0.046299999999999994,0.92132,0.04744999999999999,0.0,13.458963318997121,707840,757840,2330729881600,4889600000,3144000,0,32000,50000,0.531621414993424
slowheat_replay_hidden_beta_30_budget_0.25,0.9234,0.040500000000000036,-0.040500000000000036,0.03845,0.9234,0.040500000000000036,0.0,22.02338636499917,707840,757840,2335010728960,9170447360,3144000,0,32000,50000,0.5389654640021035
