method,final_average_accuracy_mean,final_average_accuracy_std,final_average_accuracy_ci95,average_forgetting_mean,average_forgetting_std,average_forgetting_ci95,backward_transfer_mean,backward_transfer_std,backward_transfer_ci95,forward_transfer_mean,forward_transfer_std,forward_transfer_ci95,task_aware_final_accuracy_mean,task_aware_final_accuracy_std,task_aware_final_accuracy_ci95,task_aware_forgetting_mean,task_aware_forgetting_std,task_aware_forgetting_ci95,classifier_gap_mean,classifier_gap_std,classifier_gap_ci95,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_ci95,learner_examples_processed_mean,learner_examples_processed_std,learner_examples_processed_ci95,total_model_examples_processed_mean,total_model_examples_processed_std,total_model_examples_processed_ci95,estimated_total_flops_mean,estimated_total_flops_std,estimated_total_flops_ci95,estimated_overhead_flops_mean,estimated_overhead_flops_std,estimated_overhead_flops_ci95,replay_memory_bytes_mean,replay_memory_bytes_std,replay_memory_bytes_ci95,stored_logits_bytes_mean,stored_logits_bytes_std,stored_logits_bytes_ci95
agem,0.20192000000000002,0.016360711747625437,0.010140474199738176,0.986775,0.019209535392611648,0.011906193388316846,-0.986775,0.019209535392611648,0.011906193388316846,-0.13385000000000002,0.07435446261732452,0.046085373389443685,0.91602,0.02026215958655716,0.012558616623037908,0.09422500000000002,0.024870065116297725,0.015414626059543435,0.7141,0.01325820500671191,0.008217520599304895,5.935945218203415,0.03798671827089246,0.02354441191194603,143360.0,0.0,0.0,143360.0,0.0,0.0,201924280320.0,0.0,0.0,0.0,0.0,0.0,628800.0,0.0,0.0,0.0,0.0,0.0
ewc,0.19602,0.0008350648677398245,0.0005175785673048413,0.992525,0.0012880325220186739,0.0007983308281101977,-0.992525,0.0012880325220186739,0.0007983308281101977,-0.13410000000000002,0.07465180283601104,0.04626966676632398,0.6851200000000001,0.03887749420365922,0.02409652055509721,0.38115,0.048152564256168574,0.029845268532512438,0.4891,0.038783530296019,0.024038281121762622,5.392969561497739,0.03705585527110122,0.02296745704723827,102400.0,0.0,0.0,102400.0,0.0,0.0,144834778290.0,0.0,0.0,603149490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
si,0.19596,0.0008733078876700196,0.0005412818366310368,0.9924,0.001519320023343754,0.000941684306619425,-0.9924,0.001519320023343754,0.000941684306619425,-0.13410000000000002,0.07465180283601104,0.04626966676632398,0.6916,0.05655447717810578,0.03505282811351396,0.37285,0.07035674965646313,0.043607565225415756,0.49564,0.05656726968839842,0.035060756993539076,5.93413053710101,0.03869319556603111,0.023982291076041325,102400.0,0.0,0.0,102400.0,0.0,0.0,145402655880.0,0.0,0.0,1171027080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lwf_calibrated,0.19605999999999998,0.001024369724920318,0.0006349109333861965,0.992625,0.0019729067669586224,0.0012228202829706618,-0.992625,0.0019729067669586224,0.0012228202829706618,-0.13410000000000002,0.07465180283601104,0.04626966676632398,0.8850800000000001,0.05427552753211052,0.033640320488894794,0.13147499999999998,0.06800116931184182,0.04214756140171232,0.68902,0.054030645625114136,0.03348854111045547,5.280977371602785,0.02693693262984139,0.016695683816606386,102400.0,0.0,0.0,184320.0,0.0,0.0,182693396480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
replay_balanced,0.7705599999999999,0.015385649879749086,0.009536124592772957,0.2713,0.019957524339901937,0.01236980174097836,-0.2713,0.019957524339901937,0.01236980174097836,-0.1338,0.07477018493728335,0.04634304075287056,0.98354,0.001774009896001438,0.0010995427251564234,0.01092500000000001,0.0027183788060778703,0.0016848686397857068,0.21297999999999995,0.016346919519523488,0.01013192568819527,5.500488206298906,0.03362815941204386,0.020842949143212317,143360.0,0.0,0.0,143360.0,0.0,0.0,201924280320.0,0.0,0.0,0.0,0.0,0.0,628800.0,0.0,0.0,0.0,0.0,0.0
replay_more_epochs,0.75686,0.011698072015887448,0.007250540153364824,0.29034999999999994,0.015167216107263865,0.009400737937937519,-0.29034999999999994,0.015167216107263865,0.009400737937937519,-0.129525,0.07954832999853331,0.049304565744180545,0.98188,0.002951760303427264,0.0018295199904771753,0.013700000000000007,0.003715208981709879,0.0023027103836807403,0.22502000000000005,0.012108197406899359,0.0075047385042903226,10.699031165096676,0.065168657725233,0.040391952531662105,286720.0,0.0,0.0,286720.0,0.0,0.0,403848560640.0,0.0,0.0,0.0,0.0,0.0,628800.0,0.0,0.0,0.0,0.0,0.0
replay_early_stopping,0.7745799999999999,0.014449129154842956,0.008955663033708509,0.25555000000000005,0.018997733782977613,0.011774917390604298,-0.25555000000000005,0.018997733782977613,0.011774917390604298,-0.13240000000000002,0.08005928358965554,0.049621258060991914,0.9807,0.0024189070075368905,0.001499254096023896,0.007750000000000002,0.0036190084584347385,0.002243084681613441,0.20612,0.015848785442424282,0.009823178988494505,3.8507940671988763,0.6223074454587756,0.38571015077602466,96256.0,16198.05596017278,10039.659098198283,96256.0,16198.05596017278,10039.659098198283,135577731072.0,22815156196.574883,14140980315.721458,0.0,0.0,0.0,628800.0,0.0,0.0,0.0,0.0,0.0
replay_global_lr_reduction,0.67004,0.01792125987634672,0.01110771195081246,0.374525,0.02351460834365641,0.014574505247939715,-0.374525,0.02351460834365641,0.014574505247939715,-0.12742499999999998,0.07461810641898892,0.046248781510675734,0.9740599999999999,0.0018087441929569808,0.0011210712654520403,0.005350000000000002,0.0015687928834333435,0.00097234790298763,0.30402,0.018237799574875636,0.011303905288586486,5.509827482899709,0.01856300688320052,0.011505470866570184,143360.0,0.0,0.0,143360.0,0.0,0.0,201924280320.0,0.0,0.0,0.0,0.0,0.0,628800.0,0.0,0.0,0.0,0.0,0.0
slowheat_replay_hidden_beta_30_budget_0.25,0.7631600000000001,0.016708427680531622,0.010355990767774086,0.27754999999999996,0.020998941772278807,0.013015278952916157,-0.27754999999999996,0.020998941772278807,0.013015278952916157,-0.13232499999999997,0.07461764108514227,0.04624849309376949,0.98246,0.0013533497535949115,0.0008388148676687636,0.009400000000000009,0.002438692728127558,0.0015115174126978795,0.21929999999999997,0.01711042567169697,0.010605151704085457,8.074690710198775,0.04880678148191929,0.03025075657001865,143360.0,0.0,0.0,143360.0,0.0,0.0,202331580800.0,0.0,0.0,407300480.0,0.0,0.0,628800.0,0.0,0.0,0.0,0.0,0.0
slowheat_hidden_beta_30_budget_0.25,0.19524,0.0007647802879839996,0.00047401573344727253,0.9914,0.0017126976771553247,0.0010615410182057492,-0.9914,0.0017126976771553247,0.0010615410182057492,-0.13410000000000002,0.07465180283601104,0.04626966676632398,0.75824,0.06238595283484187,0.03866721417175597,0.28769999999999996,0.07747587438106852,0.04802004444442387,0.563,0.062431544733233896,0.03869547232314284,6.900128558602591,0.04742949292231871,0.02939710427666709,102400.0,0.0,0.0,102400.0,0.0,0.0,144576014720.0,0.0,0.0,344385920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.7668600000000001,0.011724636928754391,0.007267005256943501,0.272625,0.01437312789741869,0.008908556966323006,-0.272625,0.01437312789741869,0.008908556966323006,-0.131825,0.07615363218156075,0.047200510238532147,0.9821,0.0015441646429200427,0.0009570831613698749,0.009550000000000008,0.0032356520895245313,0.00200547794248099,0.21524000000000001,0.012095104611186965,0.007496623505433793,8.05175365679752,0.027029201039777958,0.01675287236957679,143360.0,0.0,0.0,143360.0,0.0,0.0,202331580800.0,0.0,0.0,407300480.0,0.0,0.0,628800.0,0.0,0.0,0.0,0.0,0.0
slowheat_replay_partial_output_beta_30_budget_0.25,0.76682,0.01376870848457958,0.008533933933030736,0.271375,0.017382242695092903,0.010773625640630186,-0.271375,0.017382242695092903,0.010773625640630186,-0.130225,0.0791902114110913,0.04908260154406379,0.98164,0.002390350973764668,0.0014815548829223573,0.009675000000000007,0.0036152647052309843,0.0022407642793376434,0.21482,0.013202844811293956,0.008183207994695275,8.331312238400278,0.011327152833196043,0.007020642062114847,143360.0,0.0,0.0,143360.0,0.0,0.0,202338347400.0,0.0,0.0,414067080.0,0.0,0.0,628800.0,0.0,0.0,0.0,0.0,0.0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.8394,0.011456584715059434,0.007100864773626757,0.17022499999999996,0.016932238317613084,0.010494710037813236,-0.17022499999999996,0.016932238317613084,0.010494710037813236,-0.133675,0.07438638334922446,0.04610515806405082,0.98246,0.0013533497535949115,0.0008388148676687636,0.009400000000000009,0.002438692728127558,0.0015115174126978795,0.14305999999999996,0.0117979470907254,0.007312443366086494,8.503579481798806,0.015296626904326448,0.009480947580954495,143360.0,0.0,0.0,143360.0,0.0,0.0,202331580800.0,0.0,0.0,407300480.0,0.0,0.0,628800.0,0.0,0.0,0.0,0.0,0.0
