method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.3617,0.591625,-0.591625,-0.062124999999999986,0.8085000000000001,0.06325,0.4468000000000001,11.221931321000739,282240,282240,9493234974720,0,2459200,0,6400,0,0.013076799004920758
slowheat_replay_hidden_beta_30_budget_0.25,0.3472,0.582875,-0.582875,-0.046125000000000006,0.7957,0.05937500000000001,0.44849999999999995,14.731178667003405,282240,282240,9493373900000,138925280,2459200,0,6400,0,0.01297831198462518
