method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.1708,0.831,-0.831,-0.06687499999999999,0.5981,0.296875,0.42729999999999996,38.33784371800721,403200,403200,8890889011200,0,0,0
slowheat,0.1689,0.82925,-0.82925,-0.074375,0.5656000000000001,0.333375,0.3967000000000001,87.90546602997347,403200,403200,8904964022740,14075011540,0,0
slowheat_replay,0.2071,0.7849999999999999,-0.7849999999999999,-0.07400000000000001,0.7342000000000001,0.128375,0.5271000000000001,100.57398443997954,564480,564480,12462316982740,15072367060,2459200,0
slowheat_distillation,0.1701,0.833125,-0.833125,-0.074375,0.6466,0.2375,0.4764999999999999,94.31085341400467,403200,725760,11275867759060,14075011540,0,0
derpp,0.1996,0.796125,-0.796125,-0.06687499999999999,0.6718,0.207375,0.47219999999999995,50.94150832199375,564480,564480,12447244615680,0,2459200,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.20739999999999997,0.7855,-0.7855,-0.0665,0.7086,0.15975,0.5012000000000001,99.94331786897965,564480,564480,12462278243840,15033628160,2459200,8000
er_ace,0.29019999999999996,0.23125,0.06150000000000001,-0.044375,0.7571,0.09775000000000006,0.46690000000000004,51.11564562897547,564480,564480,12447244615680,0,2459200,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.3163,0.24262500000000004,0.04737499999999999,-0.056125,0.7792,0.07062500000000002,0.4629,99.44358558798558,564480,564480,12462278243840,15033628160,2459200,0
agem,0.17370000000000002,0.8256249999999999,-0.8256249999999999,-0.06687499999999999,0.6591,0.21937500000000001,0.4854,59.870641355984844,564480,564480,12447244615680,0,2459200,0
ewc,0.173,0.8311249999999999,-0.8311249999999999,-0.0665,0.6227,0.269,0.44970000000000004,60.12036431900924,403200,403200,8927968349170,37079337970,0,0
si,0.16749999999999998,0.8345,-0.8345,-0.066,0.662,0.21637500000000004,0.49450000000000005,73.93787039199378,403200,403200,8962768144300,71879133100,0,0
lwf_calibrated,0.1736,0.8285,-0.8285,-0.06687499999999999,0.7274999999999999,0.13612499999999997,0.5539,45.51007907598978,403200,725760,11261792747520,0,0,0
replay_balanced,0.19780000000000003,0.791,-0.791,-0.0665,0.7111,0.15199999999999997,0.5132999999999999,51.078563449002104,564480,564480,12447244615680,0,2459200,0
replay_more_epochs,0.2001,0.796875,-0.796875,-0.06225,0.6996,0.17437499999999997,0.4995,101.34857176899095,1128960,1128960,24894489231360,0,2459200,0
slowheat_replay_hidden_beta_30_budget_0.25,0.1994,0.788875,-0.788875,-0.0665,0.7297,0.12787500000000002,0.5303,99.67431587100145,564480,564480,12462278243840,15033628160,2459200,0
slowheat_hidden_beta_30_budget_0.25,0.1712,0.8274999999999999,-0.8274999999999999,-0.0665,0.6224000000000001,0.26349999999999996,0.45120000000000005,87.29860769500374,403200,403200,8904931735040,14042723840,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.1989,0.7913749999999999,-0.7913749999999999,-0.0665,0.7417999999999999,0.11500000000000002,0.5428999999999999,100.1913785560173,564480,564480,12462278243840,15033628160,2459200,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.20400000000000001,0.78575,-0.78575,-0.073125,0.7111000000000001,0.15425,0.5071000000000001,129.83895905001555,564480,564480,12462316982740,15072367060,2459200,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.2246,0.7538750000000001,-0.7538750000000001,-0.0665,0.7297,0.12787500000000002,0.5051,129.79723656500573,564480,564480,12462278243840,15033628160,2459200,0
