method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.0539,0.5283333333333332,-0.5283333333333332,-0.030333333333333337,0.1573,0.4135555555555556,0.10339999999999999,43.103849345003255,409600,409600,9145260441600,0,0,0
slowheat,0.0558,0.5272222222222223,-0.5272222222222223,-0.030555555555555558,0.1517,0.42066666666666674,0.0959,91.341312183009,409600,409600,9159854145880,14593704280,0,0
slowheat_replay,0.1006,0.4799999999999999,-0.4799999999999999,-0.030333333333333337,0.4250999999999999,0.13299999999999998,0.3244999999999999,110.83517687700805,593920,593920,13276427534680,15799894360,24592000,0
slowheat_distillation,0.0536,0.5356666666666666,-0.5356666666666666,-0.030555555555555558,0.21680000000000002,0.35433333333333333,0.1632,102.78909638201003,409600,778240,11903432278360,14593704280,0,0
derpp,0.11960000000000001,0.4388888888888889,-0.4388888888888889,-0.028777777777777777,0.3926,0.16633333333333333,0.273,57.81170117200236,593920,593920,13260627640320,0,24592000,800000
slowheat_derpp_hidden_beta_30_budget_0.25,0.11110000000000002,0.4488888888888889,-0.4488888888888889,-0.029888888888888892,0.41580000000000006,0.138,0.3047,104.24431143599213,593920,593920,13276025799680,15398159360,24592000,800000
er_ace,0.1375,0.15022222222222223,0.025777777777777774,-0.02744444444444445,0.43420000000000003,0.13333333333333333,0.2967,56.88374834199203,593920,593920,13260627640320,0,24592000,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.1504,0.14711111111111108,0.06844444444444445,-0.02811111111111111,0.46299999999999997,0.10277777777777777,0.3126,103.16031648300122,593920,593920,13276025799680,15398159360,24592000,0
agem,0.056100000000000004,0.5327777777777778,-0.5327777777777778,-0.029888888888888892,0.24059999999999998,0.3277777777777778,0.18449999999999997,65.36772084998665,593920,593920,13260627640320,0,24592000,0
ewc,0.055200000000000006,0.530888888888889,-0.530888888888889,-0.030333333333333337,0.15710000000000002,0.41766666666666663,0.10190000000000002,67.82557497700327,409600,409600,9188184925160,42924483560,0,0
si,0.05739999999999999,0.5322222222222223,-0.5322222222222223,-0.030111111111111113,0.2042,0.36911111111111117,0.14679999999999999,82.06061894298182,409600,409600,9224035989920,78775548320,0,0
lwf_calibrated,0.05600000000000001,0.5425555555555556,-0.5425555555555556,-0.030333333333333337,0.4277000000000001,0.1317777777777778,0.3717000000000001,51.3422475749976,409600,778240,11888838574080,0,0,0
replay_balanced,0.0958,0.476,-0.476,-0.030222222222222223,0.40459999999999996,0.15088888888888893,0.30879999999999996,57.49887469300302,593920,593920,13260627640320,0,24592000,0
replay_more_epochs,0.088,0.46388888888888885,-0.46388888888888885,-0.029666666666666668,0.36940000000000006,0.17377777777777778,0.2814000000000001,113.28986128399265,1187840,1187840,26521255280640,0,24592000,0
slowheat_replay_hidden_beta_30_budget_0.25,0.1002,0.481888888888889,-0.481888888888889,-0.030555555555555558,0.4305,0.12888888888888891,0.3303,102.48156765798922,593920,593920,13276025799680,15398159360,24592000,0
slowheat_hidden_beta_30_budget_0.25,0.054700000000000006,0.5317777777777777,-0.5317777777777777,-0.030555555555555558,0.1564,0.4187777777777778,0.10170000000000001,86.75617784599308,409600,409600,9159526138880,14265697280,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.10300000000000001,0.476,-0.476,-0.030555555555555558,0.41200000000000003,0.14822222222222223,0.30900000000000005,106.14684901101282,593920,593920,13276025799680,15398159360,24592000,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.1006,0.4838888888888889,-0.4838888888888889,-0.030444444444444448,0.41739999999999994,0.1465555555555556,0.31679999999999997,110.3160647879995,593920,593920,13276427534680,15799894360,24592000,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.1199,0.42155555555555557,-0.42155555555555557,-0.030555555555555558,0.4305,0.12888888888888891,0.3106,106.52613474300597,593920,593920,13276025799680,15398159360,24592000,0
