method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.1968,0.9917499999999999,-0.9917499999999999,-0.11449999999999999,0.633,0.4465,0.43620000000000003,1.7314234600053169,102400,102400,144231628800,0,0,0
slowheat_hidden_beta_30_budget_0.25,0.1964,0.991,-0.991,-0.11449999999999999,0.7624000000000001,0.28350000000000003,0.5660000000000001,3.2872024520183913,102400,102400,144576014720,344385920,0,0
replay,0.7731999999999999,0.26875000000000004,-0.26875000000000004,-0.11399999999999999,0.9800000000000001,0.015249999999999986,0.2068000000000002,2.574320475978311,143360,143360,201924280320,0,628800,0
slowheat_replay_hidden_beta_30_budget_0.25,0.7789999999999999,0.25975000000000004,-0.25975000000000004,-0.11449999999999999,0.9856,0.0062500000000000056,0.20660000000000012,4.064002797997091,143360,143360,202331580800,407300480,628800,0
derpp,0.8288,0.19975,-0.19975,-0.11449999999999999,0.9874,0.004500000000000004,0.15860000000000007,2.4708045219886117,143360,143360,201924280320,0,628800,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.8698,0.13124999999999998,-0.13124999999999998,-0.11449999999999999,0.9814,0.006500000000000006,0.11160000000000003,4.174443439987954,143360,143360,202331580800,407300480,628800,8000
er_ace,0.701,0.04050000000000001,0.4915,-0.11449999999999999,0.9810000000000001,0.013500000000000012,0.28000000000000014,2.701888424984645,143360,143360,201924280320,0,628800,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.7130000000000001,0.05725000000000002,0.5107499999999999,-0.11449999999999999,0.983,0.008750000000000008,0.2699999999999999,4.238479926018044,143360,143360,202331580800,407300480,628800,0
