method,final_average_accuracy_mean,final_average_accuracy_std,final_average_accuracy_ci95,average_forgetting_mean,average_forgetting_std,average_forgetting_ci95,backward_transfer_mean,backward_transfer_std,backward_transfer_ci95,forward_transfer_mean,forward_transfer_std,forward_transfer_ci95,task_aware_final_accuracy_mean,task_aware_final_accuracy_std,task_aware_final_accuracy_ci95,task_aware_forgetting_mean,task_aware_forgetting_std,task_aware_forgetting_ci95,classifier_gap_mean,classifier_gap_std,classifier_gap_ci95,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_ci95,learner_examples_processed_mean,learner_examples_processed_std,learner_examples_processed_ci95,total_model_examples_processed_mean,total_model_examples_processed_std,total_model_examples_processed_ci95,estimated_total_flops_mean,estimated_total_flops_std,estimated_total_flops_ci95,estimated_overhead_flops_mean,estimated_overhead_flops_std,estimated_overhead_flops_ci95,replay_memory_bytes_mean,replay_memory_bytes_std,replay_memory_bytes_ci95,stored_logits_bytes_mean,stored_logits_bytes_std,stored_logits_bytes_ci95,replay_metadata_bytes_mean,replay_metadata_bytes_std,replay_metadata_bytes_ci95,selector_forward_examples_mean,selector_forward_examples_std,selector_forward_examples_ci95,selection_seconds_mean,selection_seconds_std,selection_seconds_ci95
vanilla,0.17124999999999999,0.00252377583086226,0.0015642524661248882,0.8287000000000001,0.00471190867200685,0.0029204712519272195,-0.8287000000000001,0.00471190867200685,0.0029204712519272195,-0.10974999999999999,0.06858882622798945,0.04251179493191664,0.58759,0.025726486567565172,0.015945441574457712,0.30827499999999997,0.033181623511951454,0.020566183324952535,0.41634000000000004,0.02571861409779133,0.015940562167139665,10.274821553999208,0.045353847586828894,0.02811060596919607,403200.0,0.0,0.0,403200.0,0.0,0.0,8890889011200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slowheat_hidden_beta_30_budget_0.25,0.17093000000000003,0.0008233400809440096,0.0005103114691593314,0.8300124999999999,0.004851778740260574,0.003007163618391555,-0.8300124999999999,0.004851778740260574,0.003007163618391555,-0.1224375,0.06833826836854377,0.04235649756170172,0.60033,0.02544335975368732,0.015769957757147676,0.29326250000000004,0.03398633559159392,0.021064949039287455,0.42939999999999995,0.02517617921766526,0.015604357545249983,19.56032117900031,0.11370936905773386,0.07047779711453021,403200.0,0.0,0.0,403200.0,0.0,0.0,8904931735040.0,0.0,0.0,14042723840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
