method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.69848,0.3299,-0.3299,0.030800000000000004,0.69848,0.3299,0.0,7.916703515016707,505600,505600,1623097344000,0,0,0
slowheat,0.88292,0.09320000000000003,-0.09320000000000003,0.01955,0.88292,0.09320000000000003,0.0,19.45525083501707,505600,505600,1626787285780,3689941780,0,0
slowheat_beta_10,0.8462400000000001,0.14159999999999998,-0.14159999999999998,0.019749999999999997,0.8462400000000001,0.14159999999999998,0.0,19.452732486010063,505600,505600,1626787285780,3689941780,0,0
slowheat_beta_30,0.88292,0.09320000000000003,-0.09320000000000003,0.01955,0.88292,0.09320000000000003,0.0,19.443345113977557,505600,505600,1626787285780,3689941780,0,0
slowheat_beta_100,0.88336,0.08804999999999996,-0.08804999999999996,0.01535,0.88336,0.08804999999999996,0.0,19.447201828006655,505600,505600,1626787285780,3689941780,0,0
slowheat_adaptive,0.87668,0.09994999999999998,-0.09994999999999998,0.0167,0.87668,0.09994999999999998,0.0,19.445438218011986,505600,505600,1626787285780,3689941780,0,0
slowheat_native_state,0.89788,0.07274999999999998,-0.07274999999999998,0.019550000000000005,0.89788,0.07274999999999998,0.0,17.658404628979042,505600,505600,1626787285780,3689941780,0,0
slowheat_unidirectional,0.8099999999999999,0.18375000000000002,-0.18375000000000002,0.01795,0.8099999999999999,0.18375000000000002,0.0,18.749063895986183,505600,505600,1626787285780,3689941780,0,0
slowheat_unbudgeted,0.8806800000000001,0.09475,-0.09475,0.019850000000000003,0.8806800000000001,0.09475,0.0,19.19457379699452,505600,505600,1626787285780,3689941780,0,0
slowheat_none,0.70564,0.3209,-0.3209,0.021550000000000007,0.70564,0.3209,0.0,19.14224559700233,505600,505600,1626787252300,3689908300,0,0
hard_freeze,0.89488,0.06439999999999999,-0.06439999999999999,0.012300000000000002,0.89488,0.06439999999999999,0.0,18.696401897002943,505600,505600,1626787285780,3689941780,0,0
replay,0.9333199999999999,0.03634999999999999,-0.03634999999999999,0.020049999999999995,0.9333199999999999,0.03634999999999999,0.0,11.79716123000253,707840,707840,2272336281600,0,628800,0
distillation,0.66552,0.15585,-0.15585,0.03565,0.66552,0.15585,0.0,10.734219453996047,505600,910080,2055923302400,0,0,0
slowheat_replay,0.93948,0.02175000000000002,-0.02125000000000002,0.012500000000000002,0.93948,0.02175000000000002,0.0,23.87192504797713,707840,707840,2276655594260,4319312660,628800,0
slowheat_distillation,0.65876,0.03909999999999998,-0.03229999999999998,0.018000000000000002,0.65876,0.03909999999999998,0.0,21.75228249200154,505600,910080,2059613244180,3689941780,0,0
derpp,0.95396,0.008549999999999974,-0.008549999999999974,0.020749999999999998,0.95396,0.008549999999999974,0.0,12.716085778985871,707840,707840,2272336281600,0,628800,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.9538400000000001,0.001999999999999974,-0.0016499999999999848,0.016150000000000005,0.9538400000000001,0.001999999999999974,0.0,20.789878243987914,707840,707840,2276617128960,4280847360,628800,8000
er_ace,0.92964,0.04169999999999996,-0.04169999999999996,0.018349999999999998,0.92964,0.04169999999999996,0.0,12.369966378988465,707840,707840,2272336281600,0,628800,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.93828,0.0232,-0.022650000000000003,0.014650000000000007,0.93828,0.0232,0.0,20.477154182008235,707840,707840,2276617128960,4280847360,628800,0
