method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.1726,0.8355,-0.8355,-0.11,0.5899,0.31387499999999996,0.4173,10.278002836043015,403200,403200,8890889011200,0,0,0
slowheat_hidden_beta_30_budget_0.25,0.1718,0.8290000000000001,-0.8290000000000001,-0.104125,0.5809,0.31762499999999994,0.40909999999999996,19.81275216495851,403200,403200,8904931735040,14042723840,0,0
replay,0.20990000000000003,0.78375,-0.78375,-0.107,0.7061999999999999,0.16499999999999998,0.4962999999999999,14.446468025969807,564480,564480,12447244615680,0,2459200,0
slowheat_replay_hidden_beta_30_budget_0.25,0.21230000000000002,0.777375,-0.777375,-0.10375000000000001,0.7088,0.15862500000000002,0.49649999999999994,24.136088647996075,564480,564480,12462278243840,15033628160,2459200,0
derpp,0.22610000000000002,0.765625,-0.765625,-0.11,0.6679,0.21512499999999998,0.4418,15.009783014014829,564480,564480,12447244615680,0,2459200,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.21539999999999998,0.7702499999999999,-0.7702499999999999,-0.104125,0.699,0.166875,0.4836,24.457682558044326,564480,564480,12462278243840,15033628160,2459200,8000
er_ace,0.2615,0.275375,0.018250000000000023,-0.107625,0.7293999999999999,0.137625,0.4678999999999999,14.578293568978552,564480,564480,12447244615680,0,2459200,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.30579999999999996,0.22675,0.08925000000000002,-0.102125,0.774,0.08099999999999996,0.46820000000000006,23.913868257950526,564480,564480,12462278243840,15033628160,2459200,0
