method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.7622,0.2835,-0.2835,-0.15325,0.9841999999999999,0.010250000000000009,0.22199999999999986,6.001988435000385,143360,143360,201924280320,0,628800,0,6400,0,0.007186749997345032
slowheat_replay_hidden_beta_30_budget_0.25,0.7542,0.28925,-0.28925,-0.1535,0.9803999999999998,0.012250000000000011,0.22619999999999985,8.691389384002832,143360,143360,202331580800,407300480,628800,0,6400,0,0.007058398998196935
