method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.7911999999999999,0.2475,-0.2475,-0.041,0.9865999999999999,0.006750000000000006,0.19540000000000002,3.0882126329961466,143360,153360,206696120320,76800000,628800,0,6400,10000,0.07374773699848447
slowheat_replay_hidden_beta_30_budget_0.25,0.7993999999999999,0.23075,-0.23075,-0.04075,0.9856,0.003250000000000003,0.18620000000000014,4.780294442003651,143360,153360,207103420800,484100480,628800,0,6400,10000,0.07499389099393738
