method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.93672,0.02920000000000003,-0.02920000000000003,0.048749999999999995,0.93672,0.02920000000000003,0.0,13.213490679001552,707840,707840,2272336281600,0,3144000,0,32000,0,0.029384347995801363
slowheat_replay_hidden_beta_30_budget_0.25,0.93528,0.025499999999999995,-0.025499999999999995,0.034199999999999994,0.93528,0.025499999999999995,0.0,21.085749771002156,707840,707840,2276617128960,4280847360,3144000,0,32000,0,0.029816774003847968
