method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.8898400000000001,0.09059999999999996,-0.09059999999999996,-0.028199999999999996,0.8898400000000001,0.09059999999999996,0.0,11.507527470996138,707840,757840,2325840281600,0,3144000,0,32000,50000,0.10788370500085875
slowheat_replay_hidden_beta_30_budget_0.25,0.9008800000000001,0.07215000000000002,-0.07215000000000002,-0.017,0.9008800000000001,0.07215000000000002,0.0,21.31054129599943,707840,757840,2330121128960,4280847360,3144000,0,32000,50000,0.10701582699402934
