method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.09930000000000001,0.46955555555555556,-0.46955555555555556,-0.017222222222222226,0.4011,0.15133333333333335,0.3018,20.244606420994387,593920,593920,13260627640320,0,24592000,0,64000,0,0.07318104098521871
slowheat_replay_hidden_beta_30_budget_0.25,0.1022,0.47977777777777775,-0.47977777777777775,-0.01766666666666667,0.43150000000000005,0.12811111111111112,0.32930000000000004,31.057465602993034,593920,593920,13276025799680,15398159360,24592000,0,64000,0,0.07322945498890476
