method,final_average_accuracy_mean,final_average_accuracy_std,final_average_accuracy_ci95,average_forgetting_mean,average_forgetting_std,average_forgetting_ci95,backward_transfer_mean,backward_transfer_std,backward_transfer_ci95,forward_transfer_mean,forward_transfer_std,forward_transfer_ci95,task_aware_final_accuracy_mean,task_aware_final_accuracy_std,task_aware_final_accuracy_ci95,task_aware_forgetting_mean,task_aware_forgetting_std,task_aware_forgetting_ci95,classifier_gap_mean,classifier_gap_std,classifier_gap_ci95,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_ci95,learner_examples_processed_mean,learner_examples_processed_std,learner_examples_processed_ci95,total_model_examples_processed_mean,total_model_examples_processed_std,total_model_examples_processed_ci95,estimated_total_flops_mean,estimated_total_flops_std,estimated_total_flops_ci95,estimated_overhead_flops_mean,estimated_overhead_flops_std,estimated_overhead_flops_ci95,fastheat_overhead_flops_mean,fastheat_overhead_flops_std,fastheat_overhead_flops_ci95,fastheat_state_bytes_mean,fastheat_state_bytes_std,fastheat_state_bytes_ci95,slowheat_state_bytes_mean,slowheat_state_bytes_std,slowheat_state_bytes_ci95,method_state_bytes_mean,method_state_bytes_std,method_state_bytes_ci95,replay_memory_bytes_mean,replay_memory_bytes_std,replay_memory_bytes_ci95,stored_logits_bytes_mean,stored_logits_bytes_std,stored_logits_bytes_ci95,replay_metadata_bytes_mean,replay_metadata_bytes_std,replay_metadata_bytes_ci95,selector_forward_examples_mean,selector_forward_examples_std,selector_forward_examples_ci95,selection_seconds_mean,selection_seconds_std,selection_seconds_ci95
slowheat,0.12940000000000002,0.006032412452742274,0.006826317308769062,0.8203333333333332,0.016462235824253463,0.018628773517807843,-0.8203333333333332,0.016462235824253463,0.018628773517807843,-0.14145833333333332,0.11800055172893613,0.13353019459824225,0.5301,0.006954135460285446,0.007869345080754772,0.31945833333333334,0.017642426373187275,0.01996428484680694,0.4007,0.0012124355652981767,0.0013719999999999579,205.87808812699708,0.31897012024443144,0.36094867018167676,201600.0,0.0,0.0,201600.0,0.0,0.0,671862384943630.0,0.0,0.0,23062831630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82128.0,0.0,0.0,82128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dualheat,0.13466666666666668,0.010856488075493543,0.012285272773166713,0.8207916666666667,0.000590726953281605,0.0006684704763696162,-0.8207916666666667,0.000590726953281605,0.0006684704763696162,-0.149375,0.14054864593798122,0.1590457651904005,0.5354666666666666,0.011208181535527266,0.012683251388259206,0.3197916666666667,0.001650441860028209,0.0018676507822514615,0.4008,0.0013856406460551094,0.0015680000000000086,215.49322888498622,3.2780870646168436,3.709504720399787,201600.0,0.0,0.0,201600.0,0.0,0.0,672055456457230.0,0.0,0.0,216134345230.0,0.0,0.0,193071513600.0,0.0,0.0,7936.0,0.0,0.0,82128.0,0.0,0.0,90064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
