method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.17350000000000002,0.8236249999999999,-0.8236249999999999,-0.21625,0.5736000000000001,0.3235,0.4001000000000001,10.234076384978835,403200,403200,8890889011200,0,0,0
slowheat,0.16970000000000002,0.8274999999999999,-0.8274999999999999,-0.214125,0.5677,0.32999999999999996,0.39799999999999996,21.167926476016873,403200,403200,8904964022740,14075011540,0,0
slowheat_beta_10,0.16799999999999998,0.8227500000000001,-0.8227500000000001,-0.214125,0.5795,0.308375,0.41150000000000003,21.2130220720137,403200,403200,8904964022740,14075011540,0,0
slowheat_beta_30,0.16970000000000002,0.8274999999999999,-0.8274999999999999,-0.214125,0.5677,0.32999999999999996,0.39799999999999996,21.178407204017276,403200,403200,8904964022740,14075011540,0,0
slowheat_beta_100,0.1674,0.8218749999999999,-0.8218749999999999,-0.214125,0.5667,0.32275,0.3993,21.196373233018676,403200,403200,8904964022740,14075011540,0,0
slowheat_adaptive,0.1682,0.824375,-0.824375,-0.214125,0.5811,0.30825,0.41289999999999993,21.16906126300455,403200,403200,8904964022740,14075011540,0,0
slowheat_native_state,0.1682,0.8205,-0.8205,-0.21400000000000002,0.6006,0.28,0.4324,18.75885885601747,403200,403200,8904964022740,14075011540,0,0
slowheat_unidirectional,0.1712,0.8227499999999999,-0.8227499999999999,-0.214125,0.5946,0.2935,0.4234,20.758007382013602,403200,403200,8904964022740,14075011540,0,0
slowheat_unbudgeted,0.1641,0.824,-0.824,-0.214125,0.5815,0.30225,0.4174,21.128967094991822,403200,403200,8904964022740,14075011540,0,0
slowheat_none,0.16970000000000002,0.807625,-0.807625,-0.21400000000000002,0.6073000000000001,0.260625,0.43760000000000004,21.113235580007313,403200,403200,8904963948300,14074937100,0,0
hard_freeze,0.1666,0.817625,-0.817625,-0.214125,0.5791,0.302,0.4125,20.662780568993185,403200,403200,8904964022740,14075011540,0,0
replay,0.1968,0.7938750000000001,-0.7938750000000001,-0.21550000000000002,0.7186000000000001,0.143125,0.5218000000000002,14.438791719003348,564480,564480,12447244615680,0,2459200,0
distillation,0.1708,0.824125,-0.824125,-0.21625,0.6572,0.216125,0.4864,12.406546062004054,403200,725760,11261792747520,0,0,0
slowheat_replay,0.2072,0.7801250000000001,-0.7801250000000001,-0.179625,0.7487,0.104375,0.5415000000000001,25.696876684989547,564480,564480,12462316982740,15072367060,2459200,0
slowheat_distillation,0.1701,0.8285,-0.8285,-0.214125,0.6624000000000001,0.216375,0.49230000000000007,23.36999238698627,403200,725760,11275867759060,14075011540,0,0
derpp,0.21259999999999998,0.772875,-0.772875,-0.21525,0.7009000000000001,0.16275,0.48830000000000007,14.985073500982253,564480,564480,12447244615680,0,2459200,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.2051,0.7857500000000002,-0.7857500000000002,-0.21962500000000001,0.6924,0.17712499999999998,0.4873,23.74661797200679,564480,564480,12462278243840,15033628160,2459200,8000
er_ace,0.27440000000000003,0.263875,0.05424999999999999,-0.20287500000000003,0.7518,0.10200000000000004,0.4774,14.53839235502528,564480,564480,12447244615680,0,2459200,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.31450000000000006,0.225375,0.086125,-0.207875,0.7912999999999999,0.05562499999999998,0.47679999999999984,23.486833973991452,564480,564480,12462278243840,15033628160,2459200,0
agem,0.17650000000000002,0.81875,-0.81875,-0.216125,0.6466000000000001,0.23174999999999998,0.4701000000000001,15.370992550015217,564480,564480,12447244615680,0,2459200,0
ewc,0.1721,0.8242499999999999,-0.8242499999999999,-0.21625,0.5892,0.302875,0.4170999999999999,14.627555443992605,403200,403200,8927968349170,37079337970,0,0
si,0.1719,0.8243750000000001,-0.8243750000000001,-0.21625,0.6330000000000001,0.248,0.4611000000000001,16.22626179899089,403200,403200,8962768144300,71879133100,0,0
lwf_calibrated,0.1696,0.82075,-0.82075,-0.21625,0.6779999999999999,0.186625,0.5084,12.449700102006318,403200,725760,11261792747520,0,0,0
replay_balanced,0.2003,0.7826250000000001,-0.7826250000000001,-0.21075,0.6914,0.17087500000000003,0.4911,14.186983325984329,564480,564480,12447244615680,0,2459200,0
replay_more_epochs,0.1907,0.792,-0.792,-0.21525,0.6795,0.182875,0.4888,28.45414599898504,1128960,1128960,24894489231360,0,2459200,0
replay_early_stopping,0.21680000000000002,0.760375,-0.760375,-0.19924999999999998,0.7350000000000001,0.115125,0.5182000000000001,10.418096999987029,407232,407232,8979797901312,0,2459200,0
replay_global_lr_reduction,0.2253,0.77125,-0.77125,-0.215625,0.7741,0.08662499999999998,0.5488,14.343348531983793,564480,564480,12447244615680,0,2459200,0
