method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,fastheat_overhead_flops,fastheat_state_bytes,slowheat_state_bytes,method_state_bytes,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
slowheat,0.1752,0.867875,-0.867875,-0.12375,0.5806,0.36112500000000003,0.4054,60.45922199400957,201600,201600,184806788477390,16757731790,0,0,33324,33324,0,0,0,0,0.0
dualheat,0.1525,0.78025,-0.78025,-0.123875,0.5525,0.28025,0.4,67.0779357989959,201600,201600,184905104765390,115074019790,98316288000,11008,33324,44332,0,0,0,0,0.0
