method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.41980000000000006,0.7132499999999999,-0.7132499999999999,-0.11574999999999999,0.9148,0.09925,0.4949999999999999,6.069233977999829,143360,153360,206619320320,0,628800,0,6400,10000,0.09867182899688487
slowheat_replay_hidden_beta_30_budget_0.25,0.39740000000000003,0.7374999999999999,-0.7374999999999999,-0.12175,0.8629999999999999,0.16175,0.46559999999999985,8.600507246999769,143360,153360,207026620800,407300480,628800,0,6400,10000,0.09703968500252813
