method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.1741,0.84375,-0.84375,-0.10387499999999998,0.5748,0.34287500000000004,0.40069999999999995,7.997362599999178,201600,201600,6780882124800,0,0,0
slowheat_none,0.17099999999999999,0.853375,-0.853375,-0.10437499999999998,0.5746,0.348875,0.4036,13.03704578199904,201600,201600,6781002193350,120068550,0,0
slowheat_unidirectional_beta_3_budget_0.50,0.1682,0.845625,-0.845625,-0.10387499999999998,0.6054999999999999,0.299,0.4372999999999999,12.757760223001242,201600,201600,6781002196270,120071470,0,0
slowheat_unidirectional_beta_3_budget_0.75,0.1744,0.8484999999999999,-0.8484999999999999,-0.104,0.6048,0.3105,0.4304,12.754155176000495,201600,201600,6781002196270,120071470,0,0
slowheat_unidirectional_beta_10_budget_0.50,0.16570000000000001,0.840125,-0.840125,-0.10375,0.6156,0.27774999999999994,0.4499,12.517387539002812,201600,201600,6781002196270,120071470,0,0
slowheat_unidirectional_beta_10_budget_0.75,0.1742,0.845125,-0.845125,-0.10437499999999998,0.5949,0.31925,0.42069999999999996,12.659314776999963,201600,201600,6781002196270,120071470,0,0
slowheat_hidden_beta_3_budget_0.50,0.1718,0.8458749999999999,-0.8458749999999999,-0.10375,0.5906,0.32237499999999997,0.4188,11.469638610000402,201600,201600,6780990084320,107959520,0,0
slowheat_hidden_beta_3_budget_0.75,0.17450000000000002,0.845875,-0.845875,-0.104,0.6335,0.27212499999999995,0.45899999999999996,11.52075369999875,201600,201600,6780990084320,107959520,0,0
slowheat_hidden_beta_10_budget_0.50,0.1714,0.839375,-0.839375,-0.10375,0.6668000000000001,0.22012500000000002,0.49540000000000006,11.521922600000835,201600,201600,6780990084320,107959520,0,0
slowheat_hidden_beta_10_budget_0.75,0.1714,0.8416250000000001,-0.8416250000000001,-0.10475,0.6449999999999999,0.249625,0.4735999999999999,11.609679657001834,201600,201600,6780990084320,107959520,0,0
