method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,fastheat_overhead_flops,fastheat_state_bytes,slowheat_state_bytes,method_state_bytes,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
slowheat,0.13640000000000002,0.7945,-0.7945,-0.05950000000000001,0.5363,0.294625,0.3999,205.37429167199298,201600,201600,671862384943630,23062831630,0,0,82128,82128,0,0,0,0,0.0
dualheat,0.1268,0.81,-0.81,-0.04887500000000001,0.5267999999999999,0.31,0.3999999999999999,216.38394768099533,201600,201600,672055456457230,216134345230,193071513600,7936,82128,90064,0,0,0,0,0.0
