method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.39,0.5486249999999999,-0.5486249999999999,-0.198375,0.8238,0.041624999999999995,0.43379999999999996,11.133520633993612,282240,282240,9493234974720,0,2459200,0,6400,0,0.012733089002722409
slowheat_replay_hidden_beta_30_budget_0.25,0.3788,0.529125,-0.529125,-0.197375,0.8112999999999999,0.033625000000000016,0.4324999999999999,14.964024550004979,282240,282240,9493373900000,138925280,2459200,0,6400,0,0.0124432419979712
