method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
vanilla,0.197,0.995,-0.995,-0.1545,0.7797999999999999,0.2665,0.5828,1.5696570679938304,102400,102400,144231628800,0,0,0,0,0,0.0
slowheat_hidden_beta_30_budget_0.25,0.19519999999999998,0.99375,-0.99375,-0.1545,0.8674,0.1535,0.6721999999999999,3.143029356993793,102400,102400,144576014720,344385920,0,0,0,0,0.0
