method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.9414,0.027849999999999986,-0.027849999999999986,0.029249999999999998,0.9414,0.027849999999999986,0.0,12.978536436996365,707840,757840,2326608281600,768000000,3144000,0,32000,50000,0.41791979600384366
slowheat_replay_hidden_beta_30_budget_0.25,0.94256,0.018250000000000016,-0.018250000000000016,0.01825,0.94256,0.018250000000000016,0.0,21.977357570001914,707840,757840,2330889128960,5048847360,3144000,0,32000,50000,0.41919912298908457
