method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.9280000000000002,0.043050000000000005,-0.043050000000000005,0.029,0.9280000000000002,0.043050000000000005,0.0,58.673809332998644,707840,757840,2330729881600,4889600000,3144000,0,32000,50000,1.4350926960105426
slowheat_replay_hidden_beta_30_budget_0.25,0.9314399999999999,0.033049999999999996,-0.033049999999999996,0.021949999999999997,0.9314399999999999,0.033049999999999996,0.0,87.41900503200304,707840,757840,2335010728960,9170447360,3144000,0,32000,50000,1.4374286590100382
