method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
vanilla,0.1723,0.8382499999999999,-0.8382499999999999,-0.12975,0.6133,0.28700000000000003,0.44099999999999995,8.012260288989637,201600,201600,6780882124800,0,0,0,0,0,0.0
slowheat_none,0.17250000000000001,0.836875,-0.836875,-0.12975,0.5858000000000001,0.32025000000000003,0.4133000000000001,12.987124002975179,201600,201600,6781002193350,120068550,0,0,0,0,0.0
slowheat_unidirectional,0.16999999999999998,0.8160000000000001,-0.8160000000000001,-0.12975,0.6348,0.23500000000000004,0.46480000000000005,12.499104393995367,201600,201600,6781002196270,120071470,0,0,0,0,0.0
slowheat,0.15589999999999998,0.782625,-0.782625,-0.12975,0.5759000000000001,0.257625,0.4200000000000001,12.913553319987841,201600,201600,6781002196270,120071470,0,0,0,0,0.0
hard_freeze,0.14379999999999998,0.7763749999999999,-0.7763749999999999,-0.12975,0.5669000000000001,0.25012500000000004,0.4231000000000001,12.652709495014278,201600,201600,6781002196270,120071470,0,0,0,0,0.0
lpr,0.3559,0.61925,-0.61925,-0.049375,0.8253999999999999,0.05174999999999999,0.4694999999999999,11.270412523997948,282240,286520,9558831581462,17610205462,2459200,0,6400,0,0.012512969988165423
slowheat_lpr,0.3629,0.5885,-0.5885,0.01149999999999999,0.8112999999999999,0.060750000000000026,0.4483999999999999,15.01749342601397,282240,286520,9558970506742,17749130742,2459200,0,6400,0,0.012635952996788546
classifier_expander,0.3456,0.313625,-0.146125,-0.045750000000000006,0.8111,0.04600000000000001,0.4655,11.703726549021667,282944,363584,10421031862272,0,2459200,0,6400,0,0.012522387027274817
slowheat_classifier_expander,0.332,0.27637500000000004,-0.078375,-0.061250000000000006,0.7974,0.03887500000000002,0.4654,15.658547503000591,282944,363584,10421170787552,138925280,2459200,0,6400,0,0.012549341015983373
scroll,0.3262,0.20575,-0.17237500000000006,-0.12987500000000002,0.728,0.037500000000000006,0.4018,2.7770947590179276,41088,81088,1835848189829,5368792965,2459200,0,6400,0,0.013034975971095264
slowheat_scroll,0.38530000000000003,0.1595,-0.11962499999999998,-0.12987500000000002,0.7704,0.044375,0.38509999999999994,3.512182828009827,41088,81088,1835869783909,5390387045,2459200,0,6400,0,0.012755978998029605
