method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,fastheat_overhead_flops,fastheat_state_bytes,slowheat_state_bytes,method_state_bytes,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
slowheat,0.1741,0.883125,-0.883125,-0.24462499999999998,0.5778000000000001,0.37850000000000006,0.40370000000000006,60.32144973400864,201600,201600,184806788477390,16757731790,0,0,33324,33324,0,0,0,0,0.0
dualheat,0.1784,0.85175,-0.85175,-0.249375,0.5866,0.34149999999999997,0.4082,67.10388231999241,201600,201600,184905104765390,115074019790,98316288000,11008,33324,44332,0,0,0,0,0.0
