method,final_average_accuracy_mean,final_average_accuracy_std,final_average_accuracy_ci95,average_forgetting_mean,average_forgetting_std,average_forgetting_ci95,backward_transfer_mean,backward_transfer_std,backward_transfer_ci95,forward_transfer_mean,forward_transfer_std,forward_transfer_ci95,task_aware_final_accuracy_mean,task_aware_final_accuracy_std,task_aware_final_accuracy_ci95,task_aware_forgetting_mean,task_aware_forgetting_std,task_aware_forgetting_ci95,classifier_gap_mean,classifier_gap_std,classifier_gap_ci95,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_ci95,learner_examples_processed_mean,learner_examples_processed_std,learner_examples_processed_ci95,total_model_examples_processed_mean,total_model_examples_processed_std,total_model_examples_processed_ci95,estimated_total_flops_mean,estimated_total_flops_std,estimated_total_flops_ci95,estimated_overhead_flops_mean,estimated_overhead_flops_std,estimated_overhead_flops_ci95,replay_memory_bytes_mean,replay_memory_bytes_std,replay_memory_bytes_ci95,stored_logits_bytes_mean,stored_logits_bytes_std,stored_logits_bytes_ci95
vanilla,0.1125,0.017677669529663684,0.024499999999999994,0.3,0.15909902576697318,0.22049999999999997,-0.27499999999999997,0.19445436482630057,0.26949999999999996,0.053125,0.02209708691207962,0.030625000000000006,0.5525,0.060104076400856514,0.08329999999999996,0.03125,0.04419417382415922,0.06124999999999999,0.44,0.07778174593052022,0.10779999999999997,0.1312698490000912,0.005606222575781358,0.007769828080345178,320.0,0.0,0.0,320.0,0.0,0.0,24483840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slowheat_hidden_beta_30_budget_0.25,0.10500000000000001,0.0,0.0,0.19374999999999998,0.2740038777097871,0.37974999999999987,-0.19374999999999998,0.2740038777097871,0.37974999999999987,0.01875,0.017677669529663688,0.0245,0.575,0.0777817459305203,0.10780000000000009,0.012499999999999983,0.008838834764831853,0.01225000000000001,0.47,0.0777817459305203,0.10780000000000009,0.18044403449948732,0.006834599283592459,0.009472271340237056,320.0,0.0,0.0,320.0,0.0,0.0,24641960.0,0.0,0.0,158120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
replay,0.11499999999999999,0.014142135623730963,0.019600000000000017,0.26249999999999996,0.12374368670764581,0.17149999999999996,-0.24687499999999998,0.14584077361972542,0.20212499999999997,0.037500000000000006,0.026516504294495532,0.03675,0.55,0.07071067811865474,0.09799999999999998,0.04375,0.026516504294495535,0.03675,0.435,0.056568542494923775,0.07839999999999996,0.13903997049965255,0.007752206095866025,0.010744009499103412,384.0,0.0,0.0,384.0,0.0,0.0,29380608.0,0.0,0.0,0.0,0.0,0.0,62880.0,0.0,0.0,0.0,0.0,0.0
slowheat_replay_hidden_beta_30_budget_0.25,0.10250000000000001,0.0035355339059327407,0.004900000000000004,0.19374999999999998,0.2651650429449553,0.3674999999999999,-0.19374999999999998,0.2651650429449553,0.3674999999999999,0.01875,0.017677669529663688,0.0245,0.575,0.08485281374238571,0.1176,0.006249999999999992,0.008838834764831832,0.012249999999999983,0.47250000000000003,0.08131727983645295,0.11269999999999998,0.25311323099958827,0.04253454895332375,0.05894987727922853,384.0,0.0,0.0,384.0,0.0,0.0,29544872.0,0.0,0.0,164264.0,0.0,0.0,62880.0,0.0,0.0,0.0,0.0,0.0
derpp,0.135,0.0,0.0,0.21874999999999997,0.15026019100214133,0.20824999999999996,-0.19999999999999998,0.17677669529663684,0.2449999999999999,0.025,0.03535533905932738,0.04900000000000001,0.5700000000000001,0.07071067811865474,0.09799999999999998,0.021874999999999978,0.02209708691207961,0.030624999999999996,0.435,0.07071067811865474,0.09799999999999998,0.1259311035000792,0.013188051293178783,0.018277706580083757,384.0,0.0,0.0,384.0,0.0,0.0,29380608.0,0.0,0.0,0.0,0.0,0.0,62880.0,0.0,0.0,800.0,0.0,0.0
slowheat_derpp_hidden_beta_30_budget_0.25,0.1125,0.010606601717798203,0.014699999999999984,0.184375,0.25190679079770756,0.34912499999999996,-0.184375,0.25190679079770756,0.34912499999999996,0.01875,0.017677669529663688,0.0245,0.5825,0.07424621202458748,0.10289999999999998,0.0031250000000000028,0.004419417382415926,0.006125000000000005,0.47000000000000003,0.06363961030678926,0.08819999999999997,0.23587927500011574,0.03830959583702901,0.05309439100172312,384.0,0.0,0.0,384.0,0.0,0.0,29544872.0,0.0,0.0,164264.0,0.0,0.0,62880.0,0.0,0.0,800.0,0.0,0.0
er_ace,0.16749999999999998,0.08838834764831842,0.12249999999999996,0.040624999999999994,0.05745242597140698,0.07962499999999999,-0.03749999999999999,0.0618718433538229,0.08574999999999998,-0.037500000000000006,0.05303300858899107,0.0735,0.5675,0.07424621202458748,0.10289999999999998,0.018749999999999996,0.008838834764831842,0.012249999999999997,0.4,0.014142135623730963,0.019600000000000017,0.13411590099985915,0.02212645022708218,0.0306656954783466,384.0,0.0,0.0,384.0,0.0,0.0,29380608.0,0.0,0.0,0.0,0.0,0.0,62880.0,0.0,0.0,0.0,0.0,0.0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.1325,0.045961940777125565,0.06369999999999996,0.134375,0.19003494744388463,0.26337499999999997,-0.134375,0.19003494744388463,0.26337499999999997,0.009375000000000001,0.013258252147247768,0.018375,0.575,0.07071067811865474,0.09799999999999998,0.0031250000000000028,0.004419417382415926,0.006125000000000005,0.4425,0.024748737341529145,0.034299999999999976,0.2347737275003965,0.04925590508538719,0.06826520161874214,384.0,0.0,0.0,384.0,0.0,0.0,29544872.0,0.0,0.0,164264.0,0.0,0.0,62880.0,0.0,0.0,0.0,0.0,0.0
