method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.055400000000000005,0.5261111111111112,-0.5261111111111112,-0.025777777777777778,0.1653,0.404,0.1099,42.590790754009504,409600,409600,9145260441600,0,0,0
slowheat,0.054700000000000006,0.5354444444444444,-0.5354444444444444,-0.026444444444444448,0.1514,0.42800000000000005,0.09670000000000001,130.08703142599552,409600,409600,9159854145880,14593704280,0,0
slowheat_replay,0.1051,0.479,-0.479,-0.026222222222222223,0.4298,0.13455555555555554,0.3247,142.87927622901043,593920,593920,13276427534680,15799894360,24592000,0
slowheat_distillation,0.0528,0.5348888888888889,-0.5348888888888889,-0.026444444444444448,0.2131,0.35733333333333334,0.1603,137.3175210999907,409600,778240,11903432278360,14593704280,0,0
derpp,0.1129,0.45066666666666666,-0.45066666666666666,-0.025222222222222222,0.3955,0.16255555555555556,0.2826,59.298707748996094,593920,593920,13260627640320,0,24592000,800000
slowheat_derpp_hidden_beta_30_budget_0.25,0.11059999999999999,0.44633333333333325,-0.44633333333333325,-0.02411111111111111,0.414,0.13244444444444445,0.3034,140.510922054993,593920,593920,13276025799680,15398159360,24592000,800000
er_ace,0.13930000000000003,0.15777777777777777,0.025333333333333326,-0.02388888888888889,0.44699999999999995,0.10555555555555557,0.3076999999999999,59.203079882019665,593920,593920,13260627640320,0,24592000,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.1526,0.14555555555555555,0.069,-0.020777777777777777,0.47509999999999997,0.08500000000000002,0.32249999999999995,132.415043416986,593920,593920,13276025799680,15398159360,24592000,0
agem,0.0566,0.5318888888888889,-0.5318888888888889,-0.026222222222222223,0.3035,0.2575555555555556,0.2469,66.90701687298133,593920,593920,13260627640320,0,24592000,0
ewc,0.056999999999999995,0.5255555555555556,-0.5255555555555556,-0.026222222222222223,0.18050000000000002,0.38833333333333336,0.12350000000000003,73.67362423602026,409600,409600,9188184925160,42924483560,0,0
si,0.059899999999999995,0.5306666666666666,-0.5306666666666666,-0.025777777777777778,0.21879999999999997,0.3541111111111111,0.15889999999999999,82.6539790359966,409600,409600,9224035989920,78775548320,0,0
lwf_calibrated,0.05550000000000001,0.5377777777777778,-0.5377777777777778,-0.026222222222222223,0.39490000000000003,0.16066666666666668,0.33940000000000003,52.57276704499964,409600,778240,11888838574080,0,0,0
replay_balanced,0.095,0.4781111111111111,-0.4781111111111111,-0.026111111111111113,0.41159999999999997,0.14600000000000002,0.3166,59.02865609899163,593920,593920,13260627640320,0,24592000,0
replay_more_epochs,0.0911,0.4683333333333333,-0.4683333333333333,-0.025444444444444447,0.38130000000000003,0.16733333333333333,0.2902,116.46660988900112,1187840,1187840,26521255280640,0,24592000,0
slowheat_replay_hidden_beta_30_budget_0.25,0.0996,0.4749999999999999,-0.4749999999999999,-0.026333333333333334,0.4372,0.11233333333333334,0.3376,135.45281616799184,593920,593920,13276025799680,15398159360,24592000,0
slowheat_hidden_beta_30_budget_0.25,0.05600000000000001,0.5336666666666667,-0.5336666666666667,-0.026444444444444448,0.1883,0.38666666666666666,0.13229999999999997,92.69689710999955,409600,409600,9159526138880,14265697280,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.09190000000000001,0.4853333333333333,-0.4853333333333333,-0.026333333333333334,0.4194,0.13888888888888887,0.3275,135.44919123,593920,593920,13276025799680,15398159360,24592000,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.10110000000000001,0.47977777777777775,-0.47977777777777775,-0.026111111111111113,0.42569999999999997,0.13488888888888892,0.32459999999999994,138.3354891600029,593920,593920,13276427534680,15799894360,24592000,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.122,0.41133333333333333,-0.41133333333333333,-0.026333333333333334,0.4372,0.11233333333333334,0.3152,138.0788539799978,593920,593920,13276025799680,15398159360,24592000,0
