method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.7904,0.24774999999999997,-0.24774999999999997,-0.11324999999999999,0.9875999999999999,0.005750000000000005,0.19719999999999993,3.062753818005149,143360,153360,206696120320,76800000,628800,0,6400,10000,0.07639902599476045
slowheat_replay_hidden_beta_30_budget_0.25,0.7856,0.24725,-0.24725,-0.11449999999999999,0.983,0.006000000000000005,0.19740000000000002,4.788810042999103,143360,153360,207103420800,484100480,628800,0,6400,10000,0.07463156700396212
