method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,fastheat_overhead_flops,fastheat_state_bytes,slowheat_state_bytes,method_state_bytes,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
slowheat,0.1402,0.777,-0.777,-0.088125,0.5402,0.277,0.4,205.1678381949896,201600,201600,671862384943630,23062831630,0,0,82128,82128,0,0,0,0,0.0
dualheat,0.1489,0.655625,-0.655625,-0.11499999999999999,0.5488999999999999,0.155625,0.3999999999999999,216.9540027580224,201600,201600,672055456457230,216134345230,193071513600,7936,82128,90064,0,0,0,0,0.0
